GeoFips,GeoName,LineCode,Description,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4
15000,Hawaii,3,"      Agriculture, forestry, fishing and hunting",449.6,476.8,482.1,480,441.3,422.5,404.8,392.3,359.7,356.1,358.8,374.6,297,357.4,333.9,319.5
15000,Hawaii,6,"      Mining, quarrying, and oil and gas extraction",60.7,57.7,57.8,63.9,70.8,80.1,80.4,79.1,64.2,71.5,68.1,75.7,77.5,53.3,78.8,80.1
15000,Hawaii,10,      Utilities,1766.1,1874.2,1824.3,1863.3,1872.8,1876.2,1875.5,1841.7,1771.1,1865.3,1828.3,1973.1,1809.7,1829.5,1755.7,1796.4
15000,Hawaii,11,      Construction,5127.4,5029.2,5030.9,4915.7,4959.5,4960.7,5006.4,5153.9,5315.1,5312.8,5319.8,5347.4,5152.4,5198.3,5256.4,5340.2
15000,Hawaii,12,      Manufacturing,1595.1,1638.9,1686.9,1745,1832.4,1862.2,1747.4,1720,1582.4,1494.7,1495.1,1451.5,1415,1165.2,1304.2,1353.3
15000,Hawaii,13,          Durable goods manufacturing,436.8,440.4,454.5,459.3,443,446.9,448.5,474.2,468,466.2,473.2,466,435.9,370.2,439.7,448.7
15000,Hawaii,25,          Nondurable goods manufacturing,1158.3,1198.5,1232.4,1285.7,1389.5,1415.2,1298.9,1245.8,1114.3,1028.6,1021.9,985.5,979.1,795.1,864.5,904.6
15000,Hawaii,34,      Wholesale trade,2886.9,2750.7,2756.4,2855.7,2782,2822.6,2863,2909.7,2993.7,3007.6,3004,3012.6,2949.3,2550.8,2798.9,2823.6
15000,Hawaii,35,      Retail trade,5631.2,5614.5,5852.5,5791.8,5897.7,6004.4,6095.4,6105,6085.1,6172.6,6309.8,6305.6,6064.6,5101.5,5542.3,5466.3
15000,Hawaii,36,      Transportation and warehousing,4839.5,5049.7,4872.5,4855.6,4749,4805.1,4933.6,5139.9,5363.9,5673,5682.3,5270.4,4196.8,2454.7,2283.2,2527.6
15000,Hawaii,45,      Information,1943.6,2060.9,1943.5,1933.6,1976.5,2451.9,2187.8,2209.9,2106.1,1931.3,2005.5,1987.9,1914.2,1727.5,1753.2,1947.3
15000,Hawaii,51,      Finance and insurance,3037.4,3022.6,3068.8,3268.4,3357.6,3419.9,3468.7,3328.9,3371.2,3525.7,3492.8,3676.1,3425.4,3598.9,3687.3,3963.9
15000,Hawaii,56,      Real estate and rental and leasing,15548,15616.9,15799.2,15923.6,15996.4,16025.1,15972.7,15894.9,15844,15728,15709.8,15687.4,15755.3,15030.5,15316.8,15293.7
15000,Hawaii,60,"      Professional, scientific, and technical services",3585.1,3630.6,3695.4,3764.7,3748.2,3798.9,3822,3834.2,3873.9,3879.9,3845.1,3842.3,3710.8,3520.3,3716.5,3786.8
15000,Hawaii,64,      Management of companies and enterprises,1102.3,1103.3,1103.5,1091.9,1124.6,1130.2,1136.6,1165,1240.6,1158.2,1177.2,1209.4,1120.6,1085.6,1039.8,1139.8
15000,Hawaii,65,      Administrative and support and waste management and remediation services,3003.8,3060,3092.7,3066.4,3154.7,3188.7,3167.6,3188.9,2740.5,2761.1,2787.4,2740.7,2823.1,2292.3,2380.3,2423.2
15000,Hawaii,69,      Educational services,982.9,948.4,979.9,976.8,991.4,996.3,1010.8,1015.7,1032.7,1039,1038.7,1016.4,999.3,874.5,921.1,923.9
15000,Hawaii,70,      Health care and social assistance,5945.6,5742.4,6101.3,6095.2,6179.6,6219.5,6300.3,6332.1,6491,6544.8,6648.7,6751.9,6803.7,6071.5,7084.1,7123.3
15000,Hawaii,76,"      Arts, entertainment, and recreation",971.7,1024,1046.4,1079.6,1062.8,1102,1088.7,1233,1147.3,1168.4,1218.5,1302.8,1118,496.4,615.5,658.5
15000,Hawaii,79,      Accommodation and food services,7838.1,8127.8,8356.2,8463.8,9064.4,9228.3,9415,9301.7,9283.8,9439.6,10112.9,10162.1,9036.7,3805.1,4311.2,5150.5
15000,Hawaii,82,      Other services (except government and government enterprises),1950.6,1959.5,2011.5,2025.8,2071.3,2111,2117.2,2123.5,2161.4,2164.9,2199.7,2244.9,2131.5,1701.4,1911,1988.3
15000,Hawaii,83,  Government and government enterprises,17852.9,17886,18001.7,18052.6,17725.4,17914.5,18041.8,18139.8,18146,18128.3,18221.7,18297.2,18533.2,18290.8,18487,18919.3
15000,Hawaii,84,    Federal civilian,4423.1,4430.3,4458.9,4491,4528,4595.7,4648.2,4694.9,4737.3,4763.3,4832.1,4891.7,4954.7,4989.5,4984.9,5081.2
15000,Hawaii,85,    Military,5428.6,5358.4,5351,5313.3,4984.2,4924.3,4943.3,4942.9,4912.6,4892.7,4805.6,4827,4890.1,5072.5,5015.6,5081.2
15000,Hawaii,86,    State and local,8001.2,8097.3,8191.7,8248.2,8213.2,8394.6,8450.3,8502,8496,8472.2,8584,8578.6,8688.4,8228.8,8486.5,8756.9
16000,Idaho,1,All industry total,70194.7,71356.5,72066.1,73304.1,75788.6,77016.2,77770.3,79006.6,80763.4,82128.3,83722.6,84774.6,86090.2,79463.6,88217.3,89940
16000,Idaho,2,  Private industries,60795.6,61577.6,62411.2,63323,65805.8,66787.5,67471.3,68639.2,70316.4,71586.1,73073.9,73994,75033.1,68675.8,77160.9,78759.8
16000,Idaho,3,"      Agriculture, forestry, fishing and hunting",3155.3,3323.7,3183.4,3173.7,3740.2,3689.6,3330.9,3260.5,3747.4,3633.6,3483.3,3515.9,3556,2711.8,3793.9,3914.5
16000,Idaho,6,"      Mining, quarrying, and oil and gas extraction",715.6,578.2,458.7,450.6,673.5,473.1,573.3,562.9,428.4,473.1,437.9,535.7,608.2,519.8,759.5,850.4
16000,Idaho,10,      Utilities,1400.7,1379.1,1361.7,1356.9,1329.7,1361.2,1274.1,1296.6,1331.4,1309.3,1397,1397.3,1440.5,1432.5,1457.2,1441.7
16000,Idaho,11,      Construction,3594.9,3650,3684.8,3717.5,3763.4,3793.4,3850.9,3999.6,4186.4,4259.7,4462.4,4601.8,4726.4,4657.4,4878.8,4927.7
16000,Idaho,12,      Manufacturing,7448.8,7399.2,7660.9,7827.9,8114.8,8356.7,8545.8,9020.6,8490.7,8749.3,9263.8,9113,9415.7,8243.5,9059.4,9187.2
16000,Idaho,13,          Durable goods manufacturing,4482.9,4431.7,4485.3,4551.4,4984.9,5086.3,5138.1,5377,5083,5082.2,5302.8,4900.8,5258.5,4381,4867.8,5071.4
16000,Idaho,25,          Nondurable goods manufacturing,2965.9,2967.5,3175.5,3276.6,3129.9,3270.4,3407.8,3643.6,3407.7,3667.1,3961,4212.2,4157.1,3862.5,4191.6,4115.9
16000,Idaho,34,      Wholesale trade,4591.8,4671.6,4790.7,4900.6,4972.4,5032.6,5124,5274.1,5425.8,5481.5,5626.4,5687.7,5628.1,5270.6,6052.8,6161.5
16000,Idaho,35,      Retail trade,5759.3,5891.1,5880.4,5864.6,6113.1,6059.7,6156.6,6118.7,6700.9,6764.9,6844.2,6855.5,7091.2,6543.3,7407.4,7682.7
16000,Idaho,36,      Transportation and warehousing,2029,2078.4,2133.9,2158.5,2234.1,2233.8,2292.4,2310.6,2259.1,2376.7,2357.7,2412.7,2379.7,1938.2,2285.5,2433.1
16000,Idaho,45,      Information,1547.9,1543.4,1589.9,1580.8,1530.3,1583,1555.4,1565.6,1689.5,1728.2,1749.4,1729.6,1582,1536.5,1656,1672.9
16000,Idaho,51,      Finance and insurance,3180.3,3195.7,3348,3419.2,3546.2,3751.3,3823.9,3705.2,3782,3830.8,3919.7,4113,4131.1,4421.2,4679.9,5166.8
16000,Idaho,56,      Real estate and rental and leasing,9426.3,9553.3,9786,10090.1,10342.8,10584.6,10898.5,11029.4,11178.1,11425.7,11593.3,11700.3,11853.9,11520.5,12007.2,12020.9
16000,Idaho,60,"      Professional, scientific, and technical services",3868.4,3905.4,3945.3,3966,4152.6,4253,4357.2,4443.6,4589.4,4734.9,4894.8,4997,5193.4,5056.1,5403.1,5589.7
16000,Idaho,64,      Management of companies and enterprises,654.6,655.9,738.7,697.4,798,854,869.1,928.9,928.6,983.8,972.9,1008.1,998.1,1052.3,1055.8,1103.6
16000,Idaho,65,      Administrative and support and waste management and remediation services,2651.8,2695.4,2807.4,2880.4,2959.2,2978.5,2916.2,2941.5,3013.3,3074.1,3105.1,3210.8,3387,3220.6,3579.4,3519.2
16000,Idaho,69,      Educational services,581.8,585.5,582.2,596.8,614.9,634.4,648.6,675.3,707.2,725.2,734.3,745.2,752.6,684.4,743,731.8
16000,Idaho,70,      Health care and social assistance,5926,6106.9,6016.8,6137.6,6297.5,6447.6,6471.8,6593.8,6916.1,7023,7117.8,7164,7200.7,6240.8,7438.8,7401.9
16000,Idaho,76,"      Arts, entertainment, and recreation",550,560.3,573.6,592.8,601.8,643.5,652.8,675.8,677,672.7,717.6,714.2,679.4,387.5,517.7,560.8
16000,Idaho,79,      Accommodation and food services,2310.9,2367.3,2404.9,2441.7,2499.3,2512,2563.6,2646.1,2672.2,2692.8,2706.6,2716.5,2657.5,1745.8,2644.5,2623.1
16000,Idaho,82,      Other services (except government and government enterprises),1402.2,1437.1,1464.1,1470.1,1522,1545.6,1566.1,1590.5,1592.9,1646.8,1689.7,1775.5,1751.6,1492.9,1740.9,1770.1
16000,Idaho,83,  Government and government enterprises,9399,9778.9,9654.9,9981.1,9982.8,10228.6,10299,10367.4,10447,10542.2,10648.8,10780.6,11057.1,10787.8,11056.4,11180.2
16000,Idaho,84,    Federal civilian,1844.5,1880,1924.4,1946.5,1977.3,1985,2010.4,2030.7,2042.5,2063.9,2045.1,2060.9,2084.2,2134.2,2188.7,2160.9
16000,Idaho,85,    Military,560.9,564.1,572.9,577.6,574.7,578.6,589.1,591.6,592.9,599.6,600.9,608.5,613.1,632,637,641
16000,Idaho,86,    State and local,6993.6,7334.7,7157.6,7457,7430.9,7665,7699.5,7745.1,7811.6,7878.7,8002.8,8111.2,8359.9,8021.6,8230.7,8378.3
17000,Illinois,1,All industry total,813314.9,819157.7,829036.5,838144.4,852709.2,863234.7,871193.6,875506.7,880781.3,886457.4,896488,894433.7,880974.3,803361.1,867041.7,876394.4
17000,Illinois,2,  Private industries,732502.1,738015.1,747501.3,756185.7,770356.1,780550.3,787994.8,792211.3,797241.7,801953.4,809506.3,808346.8,793619.2,718805.9,780666.2,788137.4
17000,Illinois,3,"      Agriculture, forestry, fishing and hunting",6266.5,5857.2,5594.7,5602.4,5824.9,6469.1,6626.9,6619.5,4111.6,4510.9,5136,4508,5228.4,6076.4,5346.4,6763.5
17000,Illinois,6,"      Mining, quarrying, and oil and gas extraction",1908.1,1980.1,1912.9,2062.2,2168.2,2176.4,2174.2,2000.8,1774.7,1819.9,1700.1,1886.3,1862,1117.8,1474.1,1355.4
17000,Illinois,10,      Utilities,13399.7,13530.5,13646.7,13681.8,14024.4,14332.2,14134.5,14057.3,15348.1,14729.1,14787,14854.6,14907.7,15263.1,16069.1,15459.2
17000,Illinois,11,      Construction,29724.2,28904.7,28974.6,29211.1,29250.6,28633.3,28715.3,29024.4,29649,30188.6,30442.8,30400.9,29510.2,28384.4,29441.6,29071.6
17000,Illinois,12,      Manufacturing,97468.4,100823.9,103207.5,107056.4,111530.7,111198.8,110846.5,112219.2,111867.9,112177.5,111090.2,110125.9,107564.9,94802.9,105227.9,104193
17000,Illinois,13,          Durable goods manufacturing,46982.6,49913,51126.1,52253.7,52748.3,53662.2,52836.8,53399.4,55805.3,54922.3,53774.6,54174.5,52590.2,45202.7,51624.3,52338
17000,Illinois,25,          Nondurable goods manufacturing,50485.9,50910.8,52081.4,54802.7,58782.5,57536.6,58009.7,58819.8,56062.6,57255.2,57315.5,55951.4,54974.7,49600.2,53603.7,51855
17000,Illinois,34,      Wholesale trade,62354.4,63283.4,64311.8,64483,64657.6,64732.2,65238.4,66539.3,67955.3,67308.4,68355.4,68415.3,68628,62229.1,69960,70176.5
17000,Illinois,35,      Retail trade,41284.1,41446.1,41045.1,41187.4,42129.6,42643.7,42297.2,42716.2,43558.6,43995.2,45091.2,44536.6,45177.7,41743.6,47631.9,47232.3
17000,Illinois,36,      Transportation and warehousing,31187.5,31719.2,32067.1,32248.2,33790.9,34195.1,34370.4,35108.8,36199.5,36208.6,36273.2,36028.5,34315.5,26864.2,29075.6,30216.2
17000,Illinois,45,      Information,27164.4,26923.7,26984.8,27239.1,27990.4,28776.3,29253.7,29633.5,30503.3,30758.5,30951.6,30504.2,31900.4,30607.3,31748.3,32244.9
17000,Illinois,51,      Finance and insurance,79674.3,76490.9,79575.6,80224.8,83582.8,87715.2,92417.7,89622.9,89694.1,91208,92418.5,92445.4,85992.5,85841.8,89100,92937.9
17000,Illinois,56,      Real estate and rental and leasing,106171.8,108177.7,108241,109158.3,108971.6,109964.2,110743.6,112023.1,113389.2,114387.6,114599.3,114622.2,113048,108480,110611.3,111304
17000,Illinois,60,"      Professional, scientific, and technical services",67634.5,68519.9,69582,70551.1,72070.4,75462.8,73904.5,73182,74707,74530.7,76246.1,76184.2,76226,70195.4,74366.1,76676.7
17000,Illinois,64,      Management of companies and enterprises,16489.3,17259.3,16838.4,17039,17307.2,16047.3,17139.4,16978.9,16407.4,16183.5,15691.3,15484.8,16014.8,15083.1,16015,15557.5
17000,Illinois,65,      Administrative and support and waste management and remediation services,26950.2,27892.6,28587.1,29229,29150.8,29305.1,29975.7,30511.2,30580.7,30899.7,31059.4,31029.4,30415.5,26948.4,29742.9,30389.2
17000,Illinois,69,      Educational services,12884.9,12605.7,12682.4,12737.3,12974.7,13001.5,13122.3,13308.9,13383.2,13527.9,13698.7,13483,13273.8,12015.4,12542.2,12200.3
17000,Illinois,70,      Health care and social assistance,59050.7,58969.5,60179.3,60007.6,61418.2,61527.1,62345.4,63594.5,62737.5,63497.3,64464.2,64685,64911,57478.7,65802.3,67403.9
17000,Illinois,76,"      Arts, entertainment, and recreation",9511.7,9753.2,9858.5,9685.6,9873.3,10428.9,10355.5,10037.4,10544.3,10554.5,10915.3,11579.6,9141.3,3862,6148,6852.4
17000,Illinois,79,      Accommodation and food services,25064.6,25131.3,25322,25524.8,24305.5,24408.2,24665.4,25137.1,25356.3,25666.6,26437,26800.4,25421.4,14593.1,20956,18893.9
17000,Illinois,82,      Other services (except government and government enterprises),18312.8,18746.1,18889.8,19256.8,19334.3,19532.7,19668.3,19896.3,19474.2,19800.8,20148.8,20772.5,20080.1,17219.2,19407.6,19209
17000,Illinois,83,  Government and government enterprises,80812.8,81142.6,81535.2,81958.7,82353.1,82684.4,83198.9,83295.4,83539.6,84503.9,86981.7,86086.8,87355.1,84555.2,86375.5,88256.9
17000,Illinois,84,    Federal civilian,12104,12218.6,12340.7,12474.8,12614.1,12726.4,12767.3,12854.4,12843.7,12767.6,12846,12910.7,13085.9,13330.4,14082.8,13846.9
17000,Illinois,85,    Military,3971.5,4057.4,3809.5,3887.1,3779.6,3777,3542.3,3675,3749.1,3779.4,3922,3853.5,3821.9,3817.4,4310.9,4432.6
17000,Illinois,86,    State and local,64737.3,64866.6,65385.1,65596.9,65959.3,66181,66889.3,66766,66946.8,67956.9,70213.8,69322.7,70447.4,67407.5,67981.7,69977.4
18000,Indiana,1,All industry total,347058.5,349465.4,353330.1,360550.1,368128.5,372433.2,375220.8,377004.8,376476.6,379786.2,383096.9,385169.4,382937.8,344155.9,381873.5,386159.1
18000,Indiana,2,  Private industries,314021.5,316108.8,319464.1,325827.7,333379.2,336897.1,339423.5,341222,340840.4,344095.3,346754.3,348336.7,345276.9,307516.7,344070.5,348502
18000,Indiana,3,"      Agriculture, forestry, fishing and hunting",4468.8,3843.9,3542.9,3629,3399.6,3916.4,4198.8,4297.3,2606.1,2681.1,3500.8,3118.7,(D),(D),(D),(D)
18000,Indiana,6,"      Mining, quarrying, and oil and gas extraction",1465.2,1473.3,1435.4,1611.8,1517.9,1494.6,1443.1,1301.3,1146.9,1174.5,1128.4,1306.2,(D),(D),(D),(D)
18000,Indiana,10,      Utilities,6746.6,6616.7,6639.1,6593.2,6782.9,6665.6,6533.4,6793.1,6907.4,7006.1,7121.1,7218.8,6649.1,6914.8,7145.1,7255
18000,Indiana,11,      Construction,14722,14775,15116.4,15393.1,15476.9,15749,16042,16293.6,16808.4,16968.7,17157.2,17393,17633.1,16657.9,17385,17838.5
18000,Indiana,12,      Manufacturing,91468.9,93200.3,93741.3,96965.5,100063.6,100425.9,100648.2,100205.8,99981.7,100318.4,98913.3,98948.2,97434.6,80830.8,94761.1,95298
18000,Indiana,13,          Durable goods manufacturing,54824.7,54380.9,55488.9,56187.2,58333.2,58261,58770.2,58742.5,59177.5,59747.2,58541.5,57834.7,57187,44728,56043.8,57071
18000,Indiana,25,          Nondurable goods manufacturing,36644.2,38819.4,38252.4,40778.3,41730.4,42164.9,41878,41463.3,40804.2,40571.1,40371.8,41113.5,40247.6,36102.9,38717.3,38227
18000,Indiana,34,      Wholesale trade,19301.9,19402.6,19699.6,20223.6,20913.6,21081.1,21432.7,21586.4,21860.9,21791.6,22028.4,22261.3,22056.6,20191.3,22902.1,22942.4
18000,Indiana,35,      Retail trade,19239.8,19399.9,19435.4,19667.9,19567.8,19774.9,19800.1,20056.6,19793,20213.1,20537.5,20603,20319,19905.2,22123.8,22115.8
18000,Indiana,36,      Transportation and warehousing,11966.2,12116.8,12215.3,12514.9,12745.1,13005.9,13022.8,13074.6,13019.6,13161.8,13311.1,13818.2,13902.1,11444.8,13640.2,14043.2
18000,Indiana,45,      Information,6497.7,6365.8,6472.6,6434.3,6245.2,6253.2,6200.8,6327.9,6233.8,6417.6,6427.8,6287.2,6040.5,5952.2,6340.5,6114.7
18000,Indiana,51,      Finance and insurance,19740.9,19500.8,19726.9,20017,21337.6,21551.8,22297.1,21985.7,22482.7,23116.3,23682.7,23342.1,21535.5,21537.2,21191.9,22108.8
18000,Indiana,56,      Real estate and rental and leasing,34784.8,35452.8,35928,36641.1,37334.4,37844.8,38285.8,38869.8,39101.4,39686,40209.3,40213.4,40151.9,39187.9,40454.2,40537
18000,Indiana,60,"      Professional, scientific, and technical services",15013,15048,15530.7,15334.8,15967.5,16309.7,16369.9,16960.9,16765.8,16938.2,17253.5,17276.2,17333.4,16512.2,17687.6,18015.9
18000,Indiana,64,      Management of companies and enterprises,4605.8,4536.3,4664.2,4909,4835.1,4796.9,4935.6,4568.7,5102.8,4993.9,4843.9,4629.7,4583.9,4548.7,4925.7,5190.7
18000,Indiana,65,      Administrative and support and waste management and remediation services,10015.7,10160.6,10340.4,10479.9,10785.1,10793.6,10787.3,10931.5,11152.1,11326.1,11366,11467,11428.9,9778,11231.4,11562.4
18000,Indiana,69,      Educational services,3767.7,3732.3,3768.3,3842.7,3862.1,3945.1,3966.1,4001.8,4069,4118.5,4148.7,4042.5,3897.2,3479.4,3627.3,3592
18000,Indiana,70,      Health care and social assistance,29255.8,29723.9,30137.9,30226.7,30622.8,30872.2,30972.3,31287.9,31790.3,32131.4,32644.7,33200.3,33466.9,29791.9,34612.6,35166.4
18000,Indiana,76,"      Arts, entertainment, and recreation",3952.9,3810.3,3897.5,3877.2,3898.7,4254.9,4141.1,4140.1,4085.5,4039.2,4190.4,4600,4056.7,2332.3,3416.2,3569
18000,Indiana,79,      Accommodation and food services,9316.6,9260.4,9363.7,9524.7,9932.3,9952,10061.7,10224.7,9605.4,9624.2,9710.3,9843,9406.1,6722.9,9319.2,8834.8
18000,Indiana,82,      Other services (except government and government enterprises),7691.2,7689.2,7808.5,7941.2,8091,8209.5,8284.8,8314.6,8327.5,8388.7,8579.1,8767.9,8876.7,7438.1,8685.4,8850.8
18000,Indiana,83,  Government and government enterprises,33037,33356.6,33865.9,34722.3,34749.2,35536.1,35797.2,35782.8,35636.2,35690.9,36342.6,36832.8,37660.9,36639.2,37802.9,37657.1
18000,Indiana,84,    Federal civilian,4796.3,4848.6,4897,4953.3,5034.6,5098.8,5143.3,5194.7,5201.2,5246.2,5340.1,5412.3,5561.4,5674.1,5979.4,5774.1
18000,Indiana,85,    Military,1167.8,1171.6,1182.3,1187,1168.2,1173.7,1181.6,1185.2,1188.3,1201.6,1207.2,1211.3,1190.3,1215.4,1228.1,1248.1
18000,Indiana,86,    State and local,27072.9,27336.4,27786.6,28582.1,28546.5,29263.6,29472.3,29402.9,29246.7,29243.1,29795.3,30209.2,30909.2,29749.7,30595.4,30634.9
19000,Iowa,1,All industry total,183014.6,184125.3,183892.6,187212.6,189717.8,192123.9,191916.5,192308.1,189917.9,192689.4,198167.4,202060.1,200016.9,183027.2,199159.3,205728.1
19000,Iowa,2,  Private industries,161775.8,162840.2,162291.3,165405.9,167735,169836.9,169410.5,169829.9,167486.8,170093.5,175354.4,179053.1,176568.7,160261.4,175891,181962.8
19000,Iowa,3,"      Agriculture, forestry, fishing and hunting",8479,9034.7,8132.1,8132.4,9761.9,9276.5,8221.2,7983.5,5257.1,6617.5,8574.4,11030,7586.6,3072.5,5579.9,10521.1
19000,Iowa,6,"      Mining, quarrying, and oil and gas extraction",393,411.3,407.4,446.2,430.3,437.7,460.4,464.3,453.6,503.4,536.4,588.2,576.3,379.5,512,565.3
19000,Iowa,10,      Utilities,3052.9,3356.8,2992.3,3179.5,3112.3,3282.7,3093.5,3325.7,3374.8,3441.2,3348.5,3404.9,3541,3518.6,3780.9,3505.9
19000,Iowa,11,      Construction,8380.1,7852.1,7777.8,8006.4,8130.6,8221.4,8344.9,8398.7,8336.9,8533.8,8751.9,8682.1,8712.6,8541.6,8491,8750.7
19000,Iowa,12,      Manufacturing,31030.4,31839.3,32956.1,33813,33436.4,34018.4,34406.6,35007.1,34047.5,34322.1,35683.7,35290.4,36562.9,32280.9,36087.7,36216.9
19000,Iowa,13,          Durable goods manufacturing,16569.6,17172.2,17940.8,18366.8,17798.9,18142.4,18692.6,19131,19339.9,19461,19935.6,19178.2,20893.8,17369.8,20041.9,19912.6
19000,Iowa,25,          Nondurable goods manufacturing,14460.8,14667.2,15015.3,15446.3,15637.5,15876,15714,15876.1,14707.6,14861,15748.1,16112.2,15669.1,14911.1,16045.9,16304.3
19000,Iowa,34,      Wholesale trade,11103.1,10953.3,11081.1,11250.3,11345.4,11294.8,11344.5,11579.7,11354.4,11425.7,11761.5,11783.3,11645.4,10982.7,12262,12152.8
19000,Iowa,35,      Retail trade,9626.2,9575.7,9635.2,9644.8,9699.1,9756,9730.8,9750.3,9858.7,10001.3,10214.4,10269.1,10196.3,10139.5,10974,11127.9
19000,Iowa,36,      Transportation and warehousing,5754.7,5879.8,5933.1,6087.4,6161.7,6227.9,6263.9,6309.4,6211.2,6224.4,6380,6485,6513.9,5407,6255.4,6400.6
19000,Iowa,45,      Information,4489.5,4586.4,4594.7,4479.7,4594.6,4587.7,4700.7,4714.9,4748.4,4759.3,4775.4,4869.4,4523.7,4584.8,4499.9,4756.3
19000,Iowa,51,      Finance and insurance,26106.5,25487,24942.2,25634.8,26178.6,27133.4,27210,26218.1,27078.8,27046.7,27349.3,28417.4,28734.6,29017.3,29705.2,29971.7
19000,Iowa,56,      Real estate and rental and leasing,18545.9,18735.7,18764,18920.8,18789.8,18922.8,18994.2,19195.4,19403.4,19597.4,19832.7,19775.5,19604.6,19183.1,19692.5,19610.7
19000,Iowa,60,"      Professional, scientific, and technical services",6161.2,6176.2,6262.8,6322,6477.5,6601.9,6614.6,6630.4,6635.6,6614.1,6765.8,6754.2,6980.9,6534.5,6956.1,6879.6
19000,Iowa,64,      Management of companies and enterprises,2245.7,2180.5,2152.3,2242,2181.4,2281.3,2320.3,2357.7,2464.1,2480.5,2504.2,2552.9,2566.9,2709.1,2740.8,2886.7
19000,Iowa,65,      Administrative and support and waste management and remediation services,3552.2,3607.3,3664.7,3812.1,3822.9,3873.5,3886.5,3934,3935.4,3944.2,4006.2,4023.7,4018.2,3682.9,4067.7,4102.9
19000,Iowa,69,      Educational services,1813.3,1778.8,1769.4,1791,1826.2,1834.5,1844.3,1859,1883.8,1895.1,1889.5,1855.9,1794.1,1573,1686.6,1620.9
19000,Iowa,70,      Health care and social assistance,12012.6,12326.7,12069.3,12359.3,12391.7,12635.1,12480.8,12538.6,12715.4,12812.7,12964.3,13024.4,13106.5,11467.4,13357.9,13642.7
19000,Iowa,76,"      Arts, entertainment, and recreation",1107.3,1159.7,1180.3,1213.3,1241.6,1281.8,1263.9,1214.8,1327.2,1328.8,1328.6,1409.4,1385.3,732.9,1046.7,1112.3
19000,Iowa,79,      Accommodation and food services,4251.5,4243.6,4284.6,4298.7,4327.9,4299.5,4335.6,4411.4,4443,4471.2,4592.8,4646.5,4333.6,2896.7,4138.1,3964.1
19000,Iowa,82,      Other services (except government and government enterprises),3670.6,3655.2,3691.8,3772.3,3825,3869.8,3894,3936.9,3957.5,4074.1,4094.8,4190.8,4185.3,3557.4,4056.8,4173.6
19000,Iowa,83,  Government and government enterprises,21238.9,21285.1,21601.3,21806.7,21982.8,22287,22506,22478.2,22431.1,22595.8,22813,23007,23448.1,22765.8,23268.3,23765.3
19000,Iowa,84,    Federal civilian,2062.7,2087.7,2121.2,2146.6,2204.2,2236.9,2267,2293.2,2298.8,2320.5,2327.6,2340.2,2386.8,2398.3,2474.2,2415.2
19000,Iowa,85,    Military,822.8,851.4,883.4,909.1,897.3,909.8,929,953.4,950.5,996.6,1013.9,1027.1,1047.9,1091.3,1102.6,1127.7
19000,Iowa,86,    State and local,18353.4,18346,18596.7,18751,18881.3,19140.3,19310,19231.7,19181.8,19278.7,19471.5,19639.7,20013.4,19276.2,19691.5,20222.4
20000,Kansas,1,All industry total,163999.2,164239.2,165265.8,167225.8,169236.1,171892.2,173854.4,174389.1,173989,176460.4,177613.3,178194.8,182734.4,166364.5,180048.3,181176.3
20000,Kansas,2,  Private industries,143328.3,142843.5,144221.9,145542.4,147752.5,150062.2,151866,152407.3,151792.1,154058.6,154757.2,155171.2,159769.8,143870.5,157401.2,158235.6
20000,Kansas,3,"      Agriculture, forestry, fishing and hunting",4178.1,4495.2,3696,3681.5,4784.4,4057.8,4117.6,4150.9,3795.9,4568.6,4514,4138.3,5990.1,3013,3804.4,5128.4
20000,Kansas,6,"      Mining, quarrying, and oil and gas extraction",1195,1216.7,1203.2,1262.5,1241.3,1345,1227.1,1154.4,1067.6,1112.2,1118.9,1281.7,1221.8,778.8,1081.6,1108.4
20000,Kansas,10,      Utilities,3006.2,2905.5,3013.2,2787.1,2896.4,2903.3,2838.5,3008.9,2968,2778.6,2932,2927.2,2675.4,3053.2,2958.1,3005.2
20000,Kansas,11,      Construction,6294.9,5993.3,6098.2,6138.6,6291.2,6389.1,6497.3,6698.7,6781.5,7048.3,6885.1,6948.9,6877.1,7006.7,6997.9,7040.6
20000,Kansas,12,      Manufacturing,24486.8,24960.7,25747.3,26503.5,27026,27658.4,28008.2,27653.7,27951.7,28048.2,27459.5,27503.9,28148.1,23637,26387.4,26619.3
20000,Kansas,13,          Durable goods manufacturing,13911.1,14163.3,14224.1,14270,13963.3,14216.7,14384.9,14578.5,14975.4,15110.1,15140.2,15202.9,15371.6,12415.4,14299.8,14079.1
20000,Kansas,25,          Nondurable goods manufacturing,10575.7,10797.4,11523.2,12233.5,13062.7,13441.7,13623.3,13075.1,12976.3,12938.1,12319.3,12301,12776.5,11221.6,12087.6,12540.2
20000,Kansas,34,      Wholesale trade,10834.4,10637.4,10956.6,10993.9,11212,11546.5,11247,11336.5,11948.8,11790.4,12019.6,12201.9,11557.3,10671,12204.3,12104.3
20000,Kansas,35,      Retail trade,9801.5,9705.9,9782.8,9790.3,9954.8,9952.6,9915.6,9935.5,9942.8,10058.3,10235.8,10235,10220.8,9820.8,10947.1,10857
